"cmpd1","cmpd2","chem_sim","jaccard_sim","n_pairs","n_pairs_prior","pearson_corr","n_common","sim_score","freq_score"
10058,10507,0.0142857142857143,0.667,1,1,0.45,4,0.45,0.61498
10217,10507,0.075,0.3,1,2,-0.2,13,-0.11,0.71766
10475,10507,0.0428571428571429,0.3,1,1,-0.02,33,-0.02,0.97625
10294,10507,0.0975609756097561,0.3,1,1,0.02,36,0.01,0.98065
10021,10507,0.0555555555555556,0.3,1,1,-0.64,6,-0.33,0.30635
10088,10507,0.0158730158730159,0.3,1,1,-0.94,4,-0.94,0.14743
10441,10507,0.0204081632653061,0.3,2,2,-0.24,63,-0.2,0.72009
10513,10507,0.051948051948052,0.3,1,2,-0.01,6,-0.01,0.97947
10513,10507,0.051948051948052,0.3,1,2,0.18,24,0.14,0.77307
10175,10507,0.0923076923076923,0.3,1,1,-0.03,10,-0.01,0.95518
10097,10507,0.0327868852459016,0.3,1,1,0.01,40,0.01,0.99076
10336,10507,0.0363636363636364,1,1,1,0.25,35,0.2,0.68527
10336,10507,0.0363636363636364,1,1,1,0.2,15,0.16,0.72663
10035,10507,0.0416666666666667,0.3,1,1,-0.03,6,-0.01,0.96421
10412,10507,0.0657894736842105,0.3,1,2,0.01,19,0.01,0.98245
10412,10507,0.0657894736842105,0.3,1,2,0.28,7,0.21,0.65055
10271,10507,0.0588235294117647,0.3,1,2,-0.11,57,-0.08,0.89829
10045,10507,0.028169014084507,0.3,1,1,0.58,13,0.3,0.23635
10403,10507,0.037037037037037,1,1,1,0.4,14,0.32,0.45827
10318,10507,0.0294117647058824,1,1,2,-0.35,36,-0.27,0.51193
10318,10507,0.0294117647058824,1,1,2,-0.01,105,-0.01,0.99341
10008,10507,0.0285714285714286,0.3,1,1,-0.01,79,0,0.99476
10114,10507,0.0434782608695652,0.3,1,1,-0.09,38,-0.05,0.89934
10102,10507,0.02,0.3,1,1,0.11,14,0.08,0.83635
10102,10507,0.02,0.3,1,1,0.09,90,0.05,0.94179
10102,10507,0.02,0.3,1,1,0.86,4,0.72,0.2197
10102,10507,0.02,0.3,1,1,0.48,7,0.34,0.44926
10518,10507,0.0740740740740741,0.3,1,1,0.07,36,0.06,0.92251
10103,10507,0.0405405405405405,1,2,3,-0.56,6,-0.38,0.38992
10103,10507,0.0405405405405405,1,2,3,-0.2,24,-0.17,0.73522
10023,10507,0.051948051948052,0.3,1,1,0.15,55,0.08,0.8565
10248,10507,0.0493827160493827,0.3,1,2,-0.59,10,-0.42,0.26715
10248,10507,0.0493827160493827,0.3,1,2,0,23,0,0.99856
10248,10507,0.0493827160493827,0.3,1,2,0.18,104,0.1,0.83937
10248,10507,0.0493827160493827,0.3,1,2,-0.99,3,-0.99,0.19938
10248,10507,0.0493827160493827,0.3,1,2,-0.25,10,-0.19,0.66232
10248,10507,0.0493827160493827,0.3,1,2,-0.68,7,-0.49,0.23779
10248,10507,0.0493827160493827,0.3,1,2,-0.56,3,-0.45,0.61347
10407,10507,0.0793650793650794,1,1,2,0.54,23,0.46,0.22235
10096,10507,0.038961038961039,0.3,1,1,-0.15,9,-0.08,0.77679
10087,10507,0.0238095238095238,0.3,1,1,-0.15,10,-0.13,0.78179
10125,10507,0.0340909090909091,0.3,1,1,0.12,6,0.1,0.85323
10014,10507,0.0571428571428571,0.3,1,1,-0.36,5,-0.18,0.62838
10410,10507,0.0263157894736842,0.3,1,2,0.14,53,0.1,0.85981
10230,10507,0.0735294117647059,1,1,1,0.14,44,0.07,0.85326
10025,10507,0.0307692307692308,0.462,2,2,0.21,25,0.11,0.72399
10169,10507,0.051948051948052,0.3,1,1,-0.31,36,-0.16,0.581
10066,10507,0.0285714285714286,0.3,1,1,0.54,4,0.54,0.52534
10479,10507,0.0454545454545455,0.3,2,3,0.19,67,0.12,0.81522
10264,10507,0.0857142857142857,0.3,1,3,0.67,11,0.37,0.16954
10264,10507,0.0857142857142857,0.3,1,3,0.16,101,0.09,0.87435
10001,10507,0.078125,0.3,1,1,-0.32,4,-0.17,0.7358
10001,10507,0.078125,0.3,1,1,0.18,25,0.1,0.76163
10001,10507,0.078125,0.3,1,1,0.15,21,0.13,0.79998
10186,10507,0.0363636363636364,0.3,1,1,0,85,0,0.99766
10123,10507,0.046875,0.3,1,1,-0.31,6,-0.23,0.64333
10020,10507,0.0526315789473684,0.3,1,1,0.17,64,0.1,0.8349
10022,10507,0.0333333333333333,0.3,1,1,-0.19,14,-0.1,0.73663
10343,10507,0.0212765957446809,0.3,1,1,0.15,38,0.12,0.82686
10451,10507,0.0535714285714286,1,1,2,0.31,15,0.25,0.57515
10451,10507,0.0535714285714286,1,1,2,-0.09,11,-0.08,0.85585
10291,10507,0.0625,1,1,2,-0.21,11,-0.11,0.70703
10076,10507,0.028169014084507,0.3,1,1,0.74,3,0.74,0.48478
10266,10507,0.0169491525423729,0.3,1,1,-0.44,17,-0.26,0.39147
10443,10507,0.0461538461538462,0.3,1,1,-0.16,48,-0.09,0.8274
10248,10509,0.0727272727272727,0.333,1,1,-0.32,15,-0.16,0.56119
10248,10509,0.0727272727272727,0.333,1,1,-0.55,5,-0.28,0.44662
10336,10509,0.0714285714285714,0.188,3,3,0.75,9,0.44,0.12038
10025,10510,0.111111111111111,0.246,13,15,0.84,3,0.42,0.41281
10056,10510,0.113636363636364,0.229,14,16,0.26,5,0.13,0.73559
10056,10510,0.113636363636364,0.229,14,16,0.26,5,0.13,0.73559
10240,10510,0.125,0.321,6,6,-0.44,11,-0.32,0.42859
10240,10510,0.125,0.321,6,6,-0.13,4,-0.13,0.88712
10240,10510,0.125,0.321,6,6,-0.13,4,-0.13,0.88712
10240,10510,0.125,0.321,6,6,-0.44,11,-0.32,0.42859
10120,10510,0.173913043478261,0.229,14,16,0.33,3,0.17,0.82441
10304,10510,0.131578947368421,0.56,6,6,-0.64,4,-0.32,0.41377
10385,10510,0.0987654320987654,0.75,4,4,0.59,4,0.37,0.46684
10385,10510,0.0987654320987654,0.75,4,4,0.59,4,0.37,0.46684
10385,10510,0.0987654320987654,0.75,4,4,0.59,4,0.37,0.46684
10223,10510,0.114285714285714,0.24,5,7,0.12,84,0.09,0.91345
10223,10510,0.114285714285714,0.24,5,7,0.12,84,0.09,0.91345
10223,10510,0.114285714285714,0.24,5,7,0.12,84,0.09,0.91345
10223,10510,0.114285714285714,0.24,5,7,0.12,84,0.09,0.91345
10147,10510,0.2,0.321,12,14,-0.63,4,-0.42,0.4295
10147,10510,0.2,0.321,12,14,-0.63,4,-0.42,0.4295
10026,10510,0.0851063829787234,0.238,8,11,-0.81,3,-0.41,0.44028
10026,10510,0.0851063829787234,0.238,8,11,-0.81,3,-0.41,0.44028
10026,10510,0.0851063829787234,0.238,8,11,-0.81,3,-0.41,0.44028
10074,10510,0.43859649122807,0.478,6,7,-0.43,4,-0.22,0.63465
10074,10510,0.43859649122807,0.478,6,7,-0.43,4,-0.22,0.63465
10074,10510,0.43859649122807,0.478,6,7,-0.43,4,-0.22,0.63465
10074,10510,0.43859649122807,0.478,6,7,-0.43,4,-0.22,0.63465
10123,10510,0.111111111111111,0.238,16,18,0.08,6,0.06,0.89291
10226,10510,0.105882352941176,0.229,14,16,-0.22,6,-0.21,0.73488
10226,10510,0.105882352941176,0.229,14,16,-0.22,6,-0.21,0.73488
10226,10510,0.105882352941176,0.229,14,16,-0.22,6,-0.21,0.73488
10023,10510,0.130434782608696,0.233,15,16,0.14,6,0.07,0.83196
10023,10510,0.130434782608696,0.233,15,16,0.14,6,0.07,0.83196
10052,10510,0.0708661417322835,0.5,1,1,0.72,4,0.6,0.35232
10052,10510,0.0708661417322835,0.5,1,1,-0.28,5,-0.23,0.70804
10052,10510,0.0708661417322835,0.5,1,1,0.76,3,0.38,0.47574
10052,10510,0.0708661417322835,0.5,1,1,-0.28,5,-0.23,0.70804
10052,10510,0.0708661417322835,0.5,1,1,0.76,3,0.38,0.47574
10052,10510,0.0708661417322835,0.5,1,1,0.12,58,0.11,0.88989
10052,10510,0.0708661417322835,0.5,1,1,0.72,4,0.6,0.35232
10052,10510,0.0708661417322835,0.5,1,1,0.72,4,0.6,0.35232
10052,10510,0.0708661417322835,0.5,1,1,0.72,4,0.6,0.35232
10052,10510,0.0708661417322835,0.5,1,1,-0.28,5,-0.23,0.70804
10052,10510,0.0708661417322835,0.5,1,1,0.12,58,0.11,0.88989
10052,10510,0.0708661417322835,0.5,1,1,0.76,3,0.38,0.47574
10052,10510,0.0708661417322835,0.5,1,1,-0.28,5,-0.23,0.70804
10052,10510,0.0708661417322835,0.5,1,1,0.12,58,0.11,0.88989
10052,10510,0.0708661417322835,0.5,1,1,0.76,3,0.38,0.47574
10052,10510,0.0708661417322835,0.5,1,1,0.12,58,0.11,0.88989
10076,10510,0.0786516853932584,0.229,14,16,-0.18,3,-0.18,0.88673
10204,10510,0.13953488372093,0.542,7,7,-0.39,4,-0.25,0.66651
10204,10510,0.13953488372093,0.542,7,7,-0.39,4,-0.25,0.66651
10376,10510,0.253333333333333,0.5,1,1,-0.95,4,-0.95,0.13598
10376,10510,0.253333333333333,0.5,1,1,-0.95,4,-0.95,0.13598
10096,10510,0.240963855421687,0.294,13,15,0.88,5,0.45,0.12893
10096,10510,0.240963855421687,0.294,13,15,0.88,5,0.45,0.12893
10407,10510,0.151898734177215,0.5,2,2,0.02,10,0.02,0.95986
10054,10510,0.0882352941176471,0.75,4,4,0.97,4,0.97,0.10668
10054,10510,0.0882352941176471,0.75,4,4,0.97,4,0.97,0.10668
10054,10510,0.0882352941176471,0.75,4,4,-0.14,9,-0.11,0.79192
10054,10510,0.0882352941176471,0.75,4,4,-0.14,9,-0.11,0.79192
10277,10510,0.0735294117647059,1,1,1,0.14,58,0.08,0.86349
10277,10510,0.0735294117647059,1,1,1,0.14,58,0.08,0.86349
10045,10510,0.103448275862069,0.277,8,9,-0.64,4,-0.33,0.41296
10045,10510,0.103448275862069,0.277,8,9,-0.64,4,-0.33,0.41296
10042,10510,0.0941176470588235,0.229,14,16,-0.46,5,-0.23,0.53341
10014,10510,0.0898876404494382,0.246,9,10,0.74,4,0.37,0.33723
10014,10510,0.0898876404494382,0.246,9,10,0.74,4,0.37,0.33723
10098,10510,0.178571428571429,0.333,16,17,0.97,4,0.49,0.1051
10098,10510,0.178571428571429,0.333,16,17,0.97,4,0.49,0.1051
10382,10510,0.126582278481013,1,1,1,0.79,5,0.52,0.21337
10382,10510,0.126582278481013,1,1,1,0.79,5,0.52,0.21337
10391,10510,0.117021276595745,0.645,8,8,0.55,5,0.36,0.43847
10391,10510,0.117021276595745,0.645,8,8,0.55,5,0.36,0.43847
10410,10510,0.192307692307692,0.6,2,2,-0.55,58,-0.38,0.13924
10165,10510,0.104651162790698,0.469,6,7,-0.25,6,-0.18,0.70218
10165,10510,0.104651162790698,0.469,6,7,-0.25,6,-0.18,0.70218
10298,10510,0.0923076923076923,0.471,4,5,-0.32,11,-0.25,0.57542
10298,10510,0.0923076923076923,0.471,4,5,-0.21,11,-0.11,0.70946
10298,10510,0.0923076923076923,0.471,4,5,-0.32,11,-0.25,0.57542
10298,10510,0.0923076923076923,0.471,4,5,-0.44,4,-0.44,0.61844
10298,10510,0.0923076923076923,0.471,4,5,-0.44,4,-0.44,0.61844
10298,10510,0.0923076923076923,0.471,4,5,-0.21,11,-0.11,0.70946
10298,10510,0.0923076923076923,0.471,4,5,-0.44,4,-0.44,0.61844
10298,10510,0.0923076923076923,0.471,4,5,-0.21,11,-0.11,0.70946
10298,10510,0.0923076923076923,0.471,4,5,-0.32,11,-0.25,0.57542
10097,10510,0.102564102564103,0.229,14,16,0.44,5,0.22,0.55421
10101,10510,0.113924050632911,0.23,10,12,0.97,3,0.65,0.25055
10101,10510,0.113924050632911,0.23,10,12,0.97,3,0.65,0.25055
10101,10510,0.113924050632911,0.23,10,12,0.97,3,0.65,0.25055
10058,10510,0.119047619047619,0.231,13,15,0.41,4,0.41,0.65367
10103,10510,0.123595505617978,0.309,16,16,0.11,50,0.1,0.89473
10103,10510,0.123595505617978,0.309,16,16,0.45,3,0.24,0.74487
10103,10510,0.123595505617978,0.309,16,16,0.45,3,0.24,0.74487
10103,10510,0.123595505617978,0.309,16,16,0.45,3,0.24,0.74487
10103,10510,0.123595505617978,0.309,16,16,0.11,50,0.1,0.89473
10103,10510,0.123595505617978,0.309,16,16,0.11,50,0.1,0.89473
10405,10510,0.0746268656716418,0.486,7,8,-0.49,5,-0.28,0.50345
10405,10510,0.0746268656716418,0.486,7,8,-0.49,5,-0.28,0.50345
10405,10510,0.0746268656716418,0.486,7,8,-0.49,5,-0.28,0.50345
10405,10510,0.0746268656716418,0.486,7,8,-0.49,5,-0.28,0.50345
10066,10510,0.130952380952381,0.229,14,16,-0.46,4,-0.46,0.60539
10066,10510,0.130952380952381,0.229,14,16,-0.46,4,-0.46,0.60539
10169,10510,0.195402298850575,0.231,15,16,-0.33,4,-0.17,0.72818
10169,10510,0.195402298850575,0.231,15,16,-0.33,4,-0.17,0.72818
10169,10510,0.195402298850575,0.231,15,16,-0.33,4,-0.17,0.72818
10001,10510,0.108433734939759,0.229,14,16,0.26,19,0.21,0.65404
10001,10510,0.108433734939759,0.229,14,16,0.91,62,0.82,1e-05
10001,10510,0.108433734939759,0.229,14,16,0.91,62,0.82,1e-05
10001,10510,0.108433734939759,0.229,14,16,0.26,57,0.14,0.69146
10001,10510,0.108433734939759,0.229,14,16,0.26,19,0.21,0.65404
10001,10510,0.108433734939759,0.229,14,16,0.26,57,0.14,0.69146
10001,10510,0.108433734939759,0.229,14,16,0.26,57,0.14,0.69146
10001,10510,0.108433734939759,0.229,14,16,0.91,62,0.82,1e-05
10001,10510,0.108433734939759,0.229,14,16,0.26,19,0.21,0.65404
10048,10510,0.0987654320987654,0.229,14,16,-0.16,5,-0.08,0.83625
10048,10510,0.0987654320987654,0.229,14,16,-0.16,5,-0.08,0.83625
10048,10510,0.0987654320987654,0.229,14,16,-0.16,5,-0.08,0.83625
10020,10510,0.131868131868132,0.227,15,17,-0.21,6,-0.11,0.75142
10020,10510,0.131868131868132,0.227,15,17,-0.21,6,-0.11,0.75142
10425,10510,0.117647058823529,0.5,1,1,-0.63,3,-0.63,0.55541
10425,10510,0.117647058823529,0.5,1,1,-0.63,3,-0.63,0.55541
10049,10510,0.0697674418604651,0.238,15,16,-0.24,6,-0.12,0.71331
10049,10510,0.0697674418604651,0.238,15,16,-0.24,6,-0.12,0.71331
10049,10510,0.0697674418604651,0.238,15,16,-0.24,6,-0.12,0.71331
10049,10510,0.0697674418604651,0.238,15,16,-0.24,6,-0.12,0.71331
10208,10510,0.136986301369863,0.231,13,15,-0.59,4,-0.53,0.46172
10208,10510,0.136986301369863,0.231,13,15,-0.59,4,-0.53,0.46172
10208,10510,0.136986301369863,0.231,13,15,-0.59,4,-0.53,0.46172
10143,10510,0.0842105263157895,0.778,3,3,-0.55,6,-0.34,0.40006
10143,10510,0.0842105263157895,0.778,3,3,-0.55,6,-0.34,0.40006
10050,10510,0.122222222222222,0.223,13,14,0.99,3,0.5,0.17732
10050,10510,0.122222222222222,0.223,13,14,0.99,3,0.5,0.17732
10173,10510,0.09375,0.75,6,6,0.79,3,0.79,0.45458
10173,10510,0.09375,0.75,6,6,0.79,3,0.79,0.45458
10036,10510,0.0740740740740741,0.486,7,7,-0.06,12,-0.06,0.90034
10036,10510,0.0740740740740741,0.486,7,7,-0.06,12,-0.06,0.90034
10441,10510,0.0579710144927536,0.339,9,11,0.27,33,0.19,0.63867
10441,10510,0.0579710144927536,0.339,9,11,0.27,33,0.19,0.63867
10441,10510,0.0579710144927536,0.339,9,11,0.27,33,0.19,0.63867
10411,10510,0.0987654320987654,0.2,3,3,0.47,8,0.29,0.43429
10411,10510,0.0987654320987654,0.2,3,3,0.55,6,0.48,0.40109
10411,10510,0.0987654320987654,0.2,3,3,0.12,17,0.11,0.8314
10016,10510,0.135416666666667,0.225,12,14,0.06,4,0.06,0.93552
10035,10510,0.152941176470588,0.233,9,11,-0.04,22,-0.02,0.9506
10035,10510,0.152941176470588,0.233,9,11,-0.04,22,-0.02,0.9506
10035,10510,0.152941176470588,0.233,9,11,-0.04,22,-0.02,0.9506
10035,10510,0.152941176470588,0.233,9,11,-0.04,22,-0.02,0.9506
10129,10510,0.126436781609195,0.25,4,4,-0.75,5,-0.46,0.24866
10129,10510,0.126436781609195,0.25,4,4,-0.75,5,-0.46,0.24866
10129,10510,0.126436781609195,0.25,4,4,-0.75,5,-0.46,0.24866
10129,10510,0.126436781609195,0.25,4,4,-0.75,5,-0.46,0.24866
10346,10510,0.0377358490566038,1,2,2,0.32,72,0.25,0.57971
10232,10510,0.144578313253012,0.415,14,16,0.93,3,0.47,0.3114
10232,10510,0.144578313253012,0.415,14,16,0.93,3,0.47,0.3114
10318,10510,0.0740740740740741,1,3,3,0.17,71,0.11,0.83782
10318,10510,0.0740740740740741,1,3,3,0.17,23,0.12,0.77202
10318,10510,0.0740740740740741,1,3,3,0.17,23,0.12,0.77202
10318,10510,0.0740740740740741,1,3,3,0.17,71,0.11,0.83782
10318,10510,0.0740740740740741,1,3,3,0.17,23,0.12,0.77202
10318,10510,0.0740740740740741,1,3,3,0.17,71,0.11,0.83782
10452,10510,0.0579710144927536,1,1,1,-0.98,4,-0.62,0.08922
10452,10510,0.0579710144927536,1,1,1,-0.98,4,-0.62,0.08922
10111,10510,0.142857142857143,0.5,1,1,0.91,4,0.91,0.17091
10111,10510,0.142857142857143,0.5,1,1,0.91,4,0.91,0.17091
10111,10510,0.142857142857143,0.5,1,1,0.91,4,0.91,0.17091
10009,10510,0.115384615384615,0.233,3,4,0.57,3,0.34,0.60323
10047,10510,0.24390243902439,0.326,15,18,0.1,4,0.05,0.9078
10047,10510,0.24390243902439,0.326,15,18,0.1,4,0.05,0.9078
10047,10510,0.24390243902439,0.326,15,18,0.1,4,0.05,0.9078
10215,10510,0.0909090909090909,0.261,3,3,-0.35,3,-0.18,0.81382
10215,10510,0.0909090909090909,0.261,3,3,-0.35,3,-0.18,0.81382
10330,10510,0.0909090909090909,0.5,3,3,0.04,4,0.03,0.95447
10198,10510,0.103448275862069,0.229,14,16,-0.94,3,-0.49,0.3005
10011,10510,0.246575342465753,0.274,15,16,-0.77,3,-0.41,0.46615
10011,10510,0.246575342465753,0.274,15,16,0.17,48,0.14,0.81609
10011,10510,0.246575342465753,0.274,15,16,0.17,48,0.14,0.81609
10011,10510,0.246575342465753,0.274,15,16,-0.77,3,-0.41,0.46615
10416,10510,0.10126582278481,0.667,1,1,-0.99,4,-0.55,0.07573
10416,10510,0.10126582278481,0.667,1,1,-0.99,4,-0.55,0.07573
10087,10510,0.101010101010101,0.223,13,16,-0.9,3,-0.55,0.33801
10088,10510,0.16,0.23,10,12,0.51,4,0.51,0.55653
10191,10510,0.10126582278481,0.667,1,1,-0.33,4,-0.33,0.73297
10191,10510,0.10126582278481,0.667,1,1,-0.33,4,-0.33,0.73297
10176,10510,0.104477611940299,0.607,7,7,-0.74,11,-0.68,0.10529
10176,10510,0.104477611940299,0.607,7,7,0.43,9,0.32,0.46234
10176,10510,0.104477611940299,0.607,7,7,0.27,9,0.24,0.64307
10176,10510,0.104477611940299,0.607,7,7,-0.74,11,-0.68,0.10529
10176,10510,0.104477611940299,0.607,7,7,0.27,9,0.24,0.64307
10176,10510,0.104477611940299,0.607,7,7,0.43,9,0.32,0.46234
10174,10510,0.130434782608696,1,1,1,0.02,6,0.01,0.9704
10174,10510,0.130434782608696,1,1,1,0.02,6,0.01,0.9704
10174,10510,0.130434782608696,1,1,1,0.02,6,0.01,0.9704
10355,10510,0.113636363636364,0.2,1,2,0.06,9,0.04,0.90113
10355,10510,0.113636363636364,0.2,1,2,0.52,17,0.45,0.27716
10355,10510,0.113636363636364,0.2,1,2,0.52,17,0.45,0.27716
10355,10510,0.113636363636364,0.2,1,2,0.06,9,0.04,0.90113
10138,10510,0.0987654320987654,0.327,15,16,0.59,4,0.37,0.46684
10138,10510,0.0987654320987654,0.327,15,16,0.59,4,0.37,0.46684
10138,10510,0.0987654320987654,0.327,15,16,0.59,4,0.37,0.46684
10029,10510,0.101449275362319,0.214,7,8,-0.64,5,-0.47,0.34692
10029,10510,0.101449275362319,0.214,7,8,-0.64,5,-0.47,0.34692
10177,10510,0.0804597701149425,0.229,14,16,0,6,0,1.00001
10177,10510,0.0804597701149425,0.229,14,16,0,6,0,1.00001
10160,10510,0.166666666666667,0.5,2,2,0.13,26,0.07,0.83366
10160,10510,0.166666666666667,0.5,2,2,0.13,26,0.07,0.83366
10160,10510,0.166666666666667,0.5,2,2,0.13,26,0.07,0.83366
10331,10510,0.116279069767442,0.667,3,3,-0.17,4,-0.12,0.85915
10273,10510,0.119047619047619,0.2,1,1,0.1,19,0.08,0.85573
10273,10510,0.119047619047619,0.2,1,1,0.1,19,0.08,0.85573
10273,10510,0.119047619047619,0.2,1,1,0.1,19,0.08,0.85573
10273,10510,0.119047619047619,0.2,1,1,0.1,19,0.08,0.85573
10289,10510,0.108433734939759,0.223,13,15,-0.91,3,-0.91,0.33572
10289,10510,0.108433734939759,0.223,13,15,-0.91,3,-0.91,0.33572
10415,10510,0.114285714285714,0.8,2,2,-0.74,3,-0.51,0.48602
10415,10510,0.114285714285714,0.8,2,2,0.18,17,0.12,0.75737
10415,10510,0.114285714285714,0.8,2,2,0.18,17,0.12,0.75737
10415,10510,0.114285714285714,0.8,2,2,0.18,17,0.12,0.75737
10415,10510,0.114285714285714,0.8,2,2,0.18,17,0.12,0.75737
10415,10510,0.114285714285714,0.8,2,2,-0.74,3,-0.51,0.48602
10415,10510,0.114285714285714,0.8,2,2,-0.74,3,-0.51,0.48602
10415,10510,0.114285714285714,0.8,2,2,-0.74,3,-0.51,0.48602
10443,10510,0.109756097560976,0.327,14,16,-0.99,3,-0.5,0.18284
10443,10510,0.109756097560976,0.327,14,16,-0.99,3,-0.5,0.18284
10167,10510,0.0684931506849315,0.245,15,17,0.25,22,0.19,0.66262
10167,10510,0.0684931506849315,0.245,15,17,0.25,22,0.19,0.66262
10167,10510,0.0684931506849315,0.245,15,17,0.25,22,0.19,0.66262
10167,10510,0.0684931506849315,0.245,15,17,0.25,22,0.19,0.66262
10028,10510,0.0810810810810811,0.229,14,16,-0.3,4,-0.24,0.75717
10028,10510,0.0810810810810811,0.229,14,16,-0.3,4,-0.24,0.75717
10466,10510,0.101449275362319,0.2,2,2,-0.08,14,-0.06,0.87358
10008,10510,0.0674157303370786,0.229,16,17,-0.76,5,-0.38,0.24538
10008,10510,0.0674157303370786,0.229,16,17,-0.76,5,-0.38,0.24538
10008,10510,0.0674157303370786,0.229,16,17,-0.76,5,-0.38,0.24538
10180,10510,0.0543478260869565,0.4,6,6,-0.44,5,-0.22,0.55226
10180,10510,0.0543478260869565,0.4,6,6,-0.44,5,-0.22,0.55226
10180,10510,0.0543478260869565,0.4,6,6,-0.44,5,-0.22,0.55226
10181,10510,0.133333333333333,0.229,14,16,-0.22,6,-0.15,0.74143
10181,10510,0.133333333333333,0.229,14,16,-0.22,6,-0.15,0.74143
10129,10511,0.127906976744186,0.2,1,1,0.95,3,0.54,0.27836
10020,10511,0.159090909090909,0.312,3,3,0.1,41,0.05,0.89873
10098,10511,0.13953488372093,0.348,3,3,0.1,35,0.05,0.89211
10226,10511,0.134146341463415,0.462,2,3,0.79,4,0.62,0.29815
10096,10511,0.24390243902439,0.833,2,2,0.17,5,0.09,0.82059
10405,10511,0.0757575757575758,0.375,3,3,-0.26,7,-0.16,0.67352
10042,10511,0.164556962025316,0.667,2,3,-0.66,4,-0.33,0.40347
10120,10511,0.150537634408602,0.304,3,3,0.37,33,0.26,0.48248
10011,10511,0.125,0.462,2,3,0.3,33,0.24,0.59548
10385,10511,0.0602409638554217,1,2,2,0.77,3,0.46,0.46956
10208,10511,0.171428571428571,0.3,2,3,-0.41,4,-0.37,0.64965
10298,10511,0.147540983606557,0.3,1,1,-0.21,6,-0.13,0.75568
10298,10511,0.147540983606557,0.3,1,1,-0.59,4,-0.59,0.46358
10298,10511,0.147540983606557,0.3,1,1,0.86,3,0.43,0.38888
10025,10511,0.141025641025641,0.3,2,3,0.77,6,0.39,0.18239
10289,10511,0.197368421052632,0.667,1,1,-0.96,3,-0.96,0.26984
10169,10511,0.157303370786517,1,2,3,-0.37,21,-0.19,0.48775
10101,10511,0.115384615384615,0.3,2,2,-0.12,6,-0.06,0.84769
10045,10511,0.1875,0.3,2,3,0.95,4,0.48,0.13795
10014,10511,0.170731707317073,0.667,2,3,0.8,4,0.4,0.28746
10036,10511,0.131578947368421,0.5,3,3,-0.16,5,-0.11,0.83625
10167,10511,0.166666666666667,0.391,3,3,-0.02,8,-0.01,0.96183
10177,10511,0.148148148148148,0.438,3,3,-0.73,4,-0.44,0.34433
10282,10511,0.211538461538462,0.3,2,2,0.42,35,0.22,0.38783
10165,10511,0.119047619047619,1,2,2,0.47,4,0.3,0.59881
10056,10511,0.141176470588235,0.3,2,3,0.12,16,0.06,0.82995
10178,10511,0.148148148148148,0.333,1,1,0.5,4,0.32,0.56687
10076,10511,0.1875,0.3,1,1,-0.04,3,-0.04,0.94323
10058,10511,0.120481927710843,0.3,1,1,0.58,4,0.58,0.48111
10304,10511,0.148648648648649,1,1,1,-0.64,3,-0.32,0.55187
10066,10511,0.175,0.304,3,3,-0.35,4,-0.35,0.71106
10088,10511,0.194444444444444,0.3,1,2,0.34,4,0.34,0.71783
10391,10511,0.168539325842697,0.375,3,3,1,3,0.59,0.1281
10230,10511,0.117647058823529,0.375,3,3,0.38,25,0.2,0.46564
10175,10511,0.1625,0.375,3,3,0.58,4,0.3,0.47
10026,10511,0.202380952380952,0.385,2,3,-0.93,5,-0.47,0.09822
10176,10511,0.140625,0.562,3,3,-0.52,3,-0.32,0.64953
10176,10511,0.140625,0.562,3,3,0.12,4,0.07,0.89403
10223,10511,0.203125,0.385,2,2,-0.01,10,0,0.98955
10413,10511,0.194805194805195,0.667,1,1,-0.93,4,-0.93,0.15694
10102,10511,0.137614678899083,0.3,1,2,0.66,5,0.39,0.33283
10102,10511,0.137614678899083,0.3,1,2,0.37,30,0.19,0.47072
10102,10511,0.137614678899083,0.3,1,2,1,3,0.75,0.16326
10102,10511,0.137614678899083,0.3,1,2,0.96,5,0.63,0.07701
10103,10511,0.137931034482759,0.25,3,3,0.95,4,0.53,0.13895
10001,10511,0.181818181818182,0.3,2,3,-0.73,5,-0.37,0.27044
10001,10511,0.181818181818182,0.3,2,3,0.97,4,0.55,0.11269
10001,10511,0.181818181818182,0.3,2,3,0.95,3,0.49,0.28573
10123,10511,0.155844155844156,0.462,2,3,0.05,4,0.03,0.94552
10049,10511,0.166666666666667,0.562,3,3,-0.35,4,-0.18,0.70681
10022,10511,0.166666666666667,0.667,1,1,-0.15,5,-0.08,0.84027
10097,10511,0.197183098591549,0.312,3,3,-0.11,27,-0.06,0.86435
10023,10511,0.157303370786517,0.308,2,3,0.09,27,0.05,0.89237
10410,10511,0.0892857142857143,0.2,1,1,-0.11,14,-0.06,0.82845
10441,10511,0.142857142857143,0.462,2,3,-0.04,13,-0.03,0.92662
10016,10511,0.173913043478261,0.3,2,2,0.12,4,0.12,0.89735
10138,10511,0.0602409638554217,1,2,3,0.77,3,0.46,0.46956
10273,10511,0.1625,0.2,1,1,-0.15,9,-0.09,0.77679
10069,10511,0.102272727272727,0.3,2,3,-0.26,9,-0.17,0.64954
10029,10511,0.136363636363636,0.3,1,2,0.74,4,0.5,0.33575
10051,10511,0.144329896907216,0.3,2,3,0.28,19,0.15,0.61866
10198,10511,0.144578313253012,0.188,3,3,0.05,22,0.04,0.92536
10180,10511,0.116279069767442,0.5,3,3,-0.41,3,-0.21,0.77279
